BOTTLE,20180419CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY, SALNTY_FLAG_W, CTDOXY
# 20170811CCHSIOCBG
# Merged parameters: ALKALI, ALKALI_FLAG_W, PH_TOT_FLAG_W, PH_TMP, DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W
# 20160217PRINUNIVRMK
# file processed by CCHDO on 2016-02-20
# 2/15/16 Initialized README file  
# Data source: CCHDO 
# SHIP: R/V Ron BrownCruise:  
# Region: NE Pacific, Leg 1 of P16N (A.K.A. P16C) 
# EXPOCODE: 33RO20150410 
# DATES: 20150410 - 20150513 
# Chief Scientist: Jessica Cross, Samantha Siedlecki 
# 112 stations with 24 place Rosette 
# Hydro: Who - G.Johnson, M.Baringer; Status - final 
#       Notes:   
# Nutrients: Who - C.Mordy; Status - final 
#       Notes: Final data from E.Wisgarver via CCHDO Jan 7, 2016 
# O2: Who - C. Langdon; Status - final 
#       Notes: final data from Langdon via CCHDO Feb 2, 2016 
# TCO2: Who - S.Alin, R. Wanninkhof; Status - final 
#       Notes: data from D.Greely via CDIAC 11/20/15 
# TA: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# PH: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# CFC: Who - J.Bullister; Status -final 
#       Notes: added 3/11/16 
# C14: Who - R.Key,A.McNichol; Status - being analyzed 
#       Notes:  
# H3/He3: Who - W. Jenkins; Status - final
#       Notes:  added 2018-04-19
# DOC/TDN: Who - C.Carlson; Status -final 
#       Notes: Data rcd from Carlson via NCEI 6/6/17 
# Organics: Who - N.Nelson; Status -being analyzed 
#       Notes:  
# These data should be cited as: 
# DOI: 10.7942/C2WC7C 
# References that have used data from this cruise:
#
# Principal Programs of P16N Leg 1
# 
# Chief Scientist               Jessica Cross             PMEL          jessica.cross@noaa.gov                 
# Co-Chief Scientist            Samantha Siedlecki        JISAO         siedlesa@uw.edu     
# 
# Analysis                            Institution   Principal Investigator   email                      
# ----------------------               -----------   -----------------        -------------------------
# 
# CTDO                                NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Fluorometer / C-OPS                 UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# Transmissometer                     TAMU          Wilford Gardner          wgardner@ocean.tamu.edu    
# Underwater Vision Profiler (UVP)    UAF           Andrew McDonnell         amcdonnell@alaska.edu      
# Lowered ADCP                        LDEO          Andreas Thurnherr        ant@ldeo.columbia.edu      
# Chipods                             OSU           Jonathan Nash            nash@coas.oregonstate.edu  
# Data Management                     SIO/ODF       James Swift              jswift@ucsd.edu            
#                                     SIO/ODF       Susan Becker             sbecker@ucsd.edu           
# Chlorofluorocarbons(CFCs)/SF6/N2O   NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov  
# 3He / Neon / Tritium                WHOI          William Jenkins          wjenkins@whoi.edu          
# Dissolved O2                        RSMAS         Chris Langdon            clangdon@rsmas.miami.edu   
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Total CO2 (DIC) / UW pCO2           NOAA/PMEL     Simone Alin              Simone.R.Alin@noaa.gov     
#                                     NOAA/AOML     Rik Wanninkhof           Rik.Wanninkhof@noaa.gov    
# Total Alkalinity/pH                 SIO/MPL       Andrew Dickson           adickson@ucsd.edu          
# 13C /14C-DIC                        PU            Robert Key               key@princeton.edu          
#                                     WHOI          Ann McNichol             amcnichol@whoi.edu         
# DOC / TDN                           UCSB/MSI      Craig Carlson            carlson@lifesci.ucsb.edu   
# DO14C / Black Carbon                UCI/ESS       Ellen Druffel            edruffel@uci.edu           
# CDOM / POC / Chlorophyll a          UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# UW HPLC Pigments / AP                   "              "                           "        
# Nutrients                           NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov    
# Salinity                            NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
#                                     NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# 137Cs /134Cs /90Sr /129I            WHOI          Ken Buesseler            kbuesseler@whoi.edu        
# ARGO Floats                         NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# Shipboard ADCP                      UH            Eric Firing              efiring@hawaii.edu         
#                                     UH            Jules Hummon             hummon@hawaii.edu          
# 
#| Data Citation
#| 
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W
33RO20150410,       P16N,     106,          1,          9,          9,2,20150509,       2150,    19.5003,  -152.0000,       5369,  1596.0,   2.6268,  34.5972,2,  34.5980,2,     72.5,2,    72.2,2,  135.50,2,   40.80,2,    0.00,2,    2.93,2,-999.000,9,-999.000,9,-999.000,9,  2358.5,2,  2405.0,2,   7.4382,6,    25.03,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   2.6265,2,    34.7611,2
33RO20150410,       P16N,     106,          1,          8,          8,2,20150509,       2150,    19.5003,  -152.0000,       5369,  2000.9,   2.0874,  34.6274,2,  34.6281,2,     90.8,2,    90.3,2,  147.40,2,   39.80,2,    0.00,2,    2.82,2,-999.000,9,-999.000,9,-999.000,9,  2359.0,6,  2417.1,2,   7.4709,2,    24.98,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   2.0875,2,    34.7913,2
33RO20150410,       P16N,     106,          1,          7,          7,2,20150509,       2150,    19.5003,  -152.0000,       5369,  2400.5,   1.8130,  34.6482,2,  34.6493,2,    106.3,2,   105.7,2,  151.40,2,   38.70,2,    0.00,2,    2.74,2,-999.000,9,-999.000,9,-999.000,9,  2354.8,2,  2423.5,2,   7.5014,2,    24.98,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.8130,2,    34.8127,2
33RO20150410,       P16N,     106,          1,          6,          6,2,20150509,       2150,    19.5003,  -152.0000,       5369,  2900.0,   1.6368,  34.6679,2,  34.6691,2,    119.3,2,   119.9,2,  153.50,2,   37.90,2,    0.00,2,    2.65,2,-999.000,9,-999.000,9,-999.000,9,  2348.7,2,  2429.2,2,   7.5277,2,    24.98,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.6365,2,    34.8326,2
33RO20150410,       P16N,     106,          1,          5,          5,2,20150509,       2150,    19.5003,  -152.0000,       5369,  3399.9,   1.5427,  34.6769,2,  34.6780,2,    129.4,2,   130.2,2,  154.40,2,   37.00,2,    0.00,2,    2.61,2,-999.000,9,-999.000,9,-999.000,9,  2344.9,2,  2429.9,2,   7.5456,2,    24.98,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.5428,2,    34.8415,2
33RO20150410,       P16N,     106,          1,          4,          4,2,20150509,       2150,    19.5003,  -152.0000,       5369,  3901.5,   1.4796,  34.6841,2,  34.6848,2,    142.7,2,   143.2,2,  149.30,6,   36.10,6,    0.00,6,    2.54,6,-999.000,9,-999.000,9,-999.000,9,  2331.9,2,  2424.4,6,   7.5653,2,    24.98,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4796,2,    34.8483,6
33RO20150410,       P16N,     106,          1,          3,          3,2,20150509,       2150,    19.5003,  -152.0000,       5369,  4399.3,   1.4540,  34.6899,2,  34.6908,2,    153.8,2,   154.3,2,  142.90,6,   35.40,6,    0.00,6,    2.48,6,-999.000,9,-999.000,9,-999.000,9,  2321.1,2,  2420.4,2,   7.5800,6,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4540,2,    34.8544,2
33RO20150410,       P16N,     106,          1,          2,          2,2,20150509,       2150,    19.5003,  -152.0000,       5369,  4900.1,   1.4566,  34.6939,2,  34.6945,2,    162.5,2,   163.0,2,  137.00,6,   34.90,6,    0.00,6,    2.43,6,-999.000,9,-999.000,9,-999.000,9,  2311.9,2,  2413.0,2,   7.5886,2,    25.04,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4565,2,    34.8581,2
33RO20150410,       P16N,     106,          1,          1,          1,2,20150509,       2150,    19.5003,  -152.0000,       5369,  5359.5,   1.4737,  34.6967,2,  34.6973,2,    169.3,2,   168.6,2,  133.20,6,   34.40,6,    0.00,6,    2.41,6,-999.000,9,-999.000,9,-999.000,9,  2306.4,6,  2408.0,2,   7.5938,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4734,2,    34.8609,2
33RO20150410,       P16N,     107,          1,         24,         24,2,20150510,       0529,    20.0009,  -152.0008,       5236,    14.7,  24.7537,  34.8645,2,  34.8635,2,    205.4,2,   206.7,2,    1.10,2,    0.00,2,    0.00,2,    0.20,2,   1.735,2,   1.085,2,   1.400,2,  1985.8,2,  2297.4,6,   8.0632,2,    24.98,-999.000,9,-999.000,    75.0,2,    4.30,2,       0.65,2,  24.7519,2,    35.0279,2
33RO20150410,       P16N,     107,          1,         23,         23,2,20150510,       0529,    20.0009,  -152.0008,       5236,    32.8,  24.7025,  34.9128,2,  34.9397,2,    206.4,2,   207.3,2,    1.10,2,    0.00,2,    0.00,2,    0.19,2,   1.708,2,   1.081,2,   1.378,2,  1991.4,2,  2302.9,2,   8.0616,6,    24.98,-999.000,9,-999.000,    74.5,2,    3.80,2,       0.64,2,  24.6988,2,    35.1044,2
33RO20150410,       P16N,     107,          1,         22,         22,2,20150510,       0529,    20.0009,  -152.0008,       5236,    58.0,  23.1933,  35.3214,2,  35.3268,2,    214.1,2,   213.3,2,    1.10,2,    0.00,2,    0.00,2,    0.14,2,   1.870,6,   1.159,6,   1.404,6,  2021.2,2,  2327.9,2,   8.0453,2,    24.97,-999.000,9,-999.000,    75.7,2,    3.90,2,       0.70,2,  23.2163,2,    35.4934,2
33RO20150410,       P16N,     107,          1,         21,         21,2,20150510,       0529,    20.0009,  -152.0008,       5236,    82.4,  21.7794,  35.2644,2,  35.2780,2,    202.8,2,   206.9,2,    1.50,2,    0.00,2,    0.00,2,    0.17,2,   1.962,2,   1.221,2,   1.429,2,  2038.0,2,  2324.3,2,   8.0099,2,    24.98,-999.000,9,-999.000,    66.5,2,    3.30,2,       0.76,2,  21.8026,3,    35.4443,2
33RO20150410,       P16N,     107,          1,         20,         20,2,20150510,       0529,    20.0009,  -152.0008,       5236,   116.4,  20.6016,  35.2078,2,  35.2058,2,    198.3,2,   198.5,2,    1.90,2,    0.70,2,    0.17,2,    0.23,2,   2.092,2,   1.281,2,   1.484,2,  2052.2,2,  2317.8,2,   7.9763,6,    25.00,-999.000,9,-999.000,    61.1,2,    5.00,2,       0.79,2,  20.6080,2,    35.3718,6
33RO20150410,       P16N,     107,          1,         19,         19,2,20150510,       0529,    20.0009,  -152.0008,       5236,   170.0,  17.2374,  34.7041,2,  34.7049,2,    188.3,2,   188.8,2,    3.90,2,    4.20,2,    0.02,2,    0.48,2,   2.431,2,   1.477,2,   1.551,2,  2069.3,2,  2285.4,2,   7.8888,2,    24.97,-999.000,9,-999.000,    52.1,2,    7.40,2,       1.13,2,  17.2434,2,    34.8686,2
33RO20150410,       P16N,     107,          1,         18,         18,2,20150510,       0529,    20.0009,  -152.0008,       5236,   249.0,  12.2995,  34.1657,2,  34.1647,2,    190.3,2,   188.9,2,   10.70,2,   11.20,2,    0.01,2,    0.95,2,   3.053,6,   1.755,6,   1.434,6,  2094.5,2,  2255.7,2,   7.7730,2,    24.97,-999.000,9,-999.000,    48.7,2,   13.30,2,       1.66,2,  12.2981,2,    34.3258,2
33RO20150410,       P16N,     107,          1,         17,         17,2,20150510,       0529,    20.0009,  -152.0008,       5236,   333.5,   9.8512,  34.1311,2,  34.1311,2,    153.6,2,   163.7,2,   22.50,2,   19.30,2,    0.00,2,    1.51,2,   3.073,2,   1.694,2,   1.151,2,  2146.5,6,  2263.8,2,   7.6607,2,    24.97,-999.000,9,-999.000,    43.7,2, -999.00,9,       2.39,2,   9.8529,2,    34.2921,2
33RO20150410,       P16N,     107,          1,         16,         16,2,20150510,       0529,    20.0009,  -152.0008,       5236,   431.3,   6.9565,  34.0617,2,  34.0632,2,     93.9,2,    90.5,2,   50.40,2,   31.80,2,    0.00,2,    2.37,2,   2.060,2,   1.025,2,   0.404,2,  2234.9,2,  2283.6,2,   7.4490,2,    24.97,-999.000,9,-999.000,    45.2,2, -999.00,9,       3.07,2,   6.9561,2,    34.2239,2
33RO20150410,       P16N,     107,          1,         15,         15,2,20150510,       0529,    20.0009,  -152.0008,       5236,   548.3,   5.5453,  34.1842,2,  34.1832,2,     37.0,2,    36.7,2,   75.30,2,   38.80,2,    0.00,2,    2.90,2,   0.536,2,   0.269,2,   0.082,2,  2298.6,2,  2312.0,2,   7.3382,2,    24.98,-999.000,9,-999.000,    42.3,2, -999.00,9,       4.13,2,   5.5450,2,    34.3444,2
33RO20150410,       P16N,     107,          1,         14,         14,2,20150510,       0529,    20.0009,  -152.0008,       5236,   700.6,   4.8713,  34.3817,2,  34.3850,2,     27.3,2,    29.1,2,   90.60,2,   41.20,2,    0.00,2,    3.05,2,   0.101,2,   0.048,2,   0.082,3,  2325.7,2,  2344.3,2,   7.3494,6,    25.03,-999.000,9,-999.000,    40.4,2, -999.00,9,       4.47,2,   4.8724,2,    34.5471,2
33RO20150410,       P16N,     107,          1,         13,         13,2,20150510,       0529,    20.0009,  -152.0008,       5236,   849.0,   4.3364,  34.4668,2,  34.4655,2,     39.6,2,    39.3,2,  100.60,2,   41.40,2,    0.00,2,    3.04,2,   0.029,2,   0.018,2,   0.028,3,  2334.0,2,  2361.3,2,   7.3763,2,    24.99,-999.000,9,-999.000,    39.5,2, -999.00,9,       4.15,2,   4.3347,2,    34.6281,2
33RO20150410,       P16N,     107,          1,         12,         12,2,20150510,       0529,    20.0009,  -152.0008,       5236,   999.6,   3.9502,  34.5195,2,  34.5181,2,     44.5,2,    44.6,2,  107.70,2,   41.70,2,    0.00,2,    3.05,2,   0.007,2,   0.004,2,   0.036,3,  2341.1,2,  2373.4,2,   7.3883,6,    25.02,-999.000,9,-999.000,    37.7,2, -999.00,9,       3.88,2,   3.9506,2,    34.6808,2
33RO20150410,       P16N,     107,          1,         11,         11,2,20150510,       0529,    20.0009,  -152.0008,       5236,  1160.2,   3.5137,  34.5433,2,  34.5431,2,     51.3,2,    51.0,2,  117.20,2,   41.70,2,    0.00,2,    3.03,2,  -0.002,2,   0.003,2,   0.047,3,  2349.0,2,  2384.9,2,   7.3989,2,    24.97,-999.000,9,-999.000,    38.9,2, -999.00,9,       3.75,2,   3.5136,2,    34.7060,2
33RO20150410,       P16N,     107,          1,         10,         10,2,20150510,       0529,    20.0009,  -152.0008,       5236,  1401.1,   2.9509,  34.5748,2,  34.5744,2,     60.3,2,    60.6,2,  129.60,2,   41.50,2,    0.00,2,    3.00,2,  -0.003,2,   0.001,2,   0.000,2,  2357.4,2,  2398.6,2,   7.4151,2,    24.99,-999.000,9,-999.000,    37.1,2, -999.00,9,       3.31,2,   2.9511,2,    34.7374,2
33RO20150410,       P16N,     107,          1,          9,          9,2,20150510,       0529,    20.0009,  -152.0008,       5236,  1729.4,   2.3835,  34.6078,2,  34.6070,2,     78.0,2,    77.9,2,  141.50,2,   40.40,2,    0.00,2,    2.91,2,  -0.006,2,  -0.002,2,   0.000,2,  2356.9,2,  2412.5,2,   7.4471,2,    24.98,-999.000,9,-999.000,    36.3,2, -999.00,9,       3.05,2,   2.3838,2,    34.7702,2
33RO20150410,       P16N,     107,          1,          8,          8,2,20150510,       0529,    20.0009,  -152.0008,       5236,  2127.8,   1.9686,  34.6372,2,  34.6333,2,     98.2,2,    99.1,2,  148.70,2,   39.00,2,    0.00,2,    2.78,2,   0.006,3,   0.002,2,   0.000,2,  2353.5,2,  2420.8,2,   7.4863,2,    24.99,-999.000,9,-999.000,    38.5,2, -999.00,9,       2.61,2,   1.9686,2,    34.7966,3
33RO20150410,       P16N,     107,          1,          7,          7,2,20150510,       0529,    20.0009,  -152.0008,       5236,  2517.7,   1.7626,  34.6542,2,  34.6593,4,    109.2,2,   109.8,2,  152.20,2,   38.30,2,    0.00,2,    2.71,2,   0.002,2,  -0.001,2,   0.000,2,  2350.4,2,  2426.3,2,   7.5080,2,    24.99,-999.000,9,-999.000,    39.4,2, -999.00,9,       2.42,2,   1.7624,2,    34.8227,3
33RO20150410,       P16N,     107,          1,          6,          6,2,20150510,       0529,    20.0009,  -152.0008,       5236,  2932.3,   1.6052,  34.6665,2,  34.6678,2,    121.0,2,   121.5,2,  154.10,2,   37.60,2,    0.00,2,    2.67,2,  -0.003,2,  -0.001,2,   0.000,2,  2346.2,6,  2426.9,2,   7.5279,2,    25.02,-999.000,9,-999.000,    38.3,2, -999.00,9,       2.29,2,   1.6051,2,    34.8313,2
33RO20150410,       P16N,     107,          1,          5,          5,2,20150510,       0529,    20.0009,  -152.0008,       5236,  3303.2,   1.5357,  34.6759,2,  34.6758,2,    129.5,2,   129.8,2,  154.30,2,   36.90,2,    0.00,2,    2.62,2,  -0.003,2,  -0.001,2,   0.000,2,  2341.6,2,  2427.9,2,   7.5445,2,    24.99,-999.000,9,-999.000,    39.7,2, -999.00,9,       2.13,2,   1.5359,2,    34.8393,2
33RO20150410,       P16N,     107,          1,          4,          4,2,20150510,       0529,    20.0009,  -152.0008,       5236,  3758.5,   1.4827,  34.6829,2,  34.6831,2,    141.5,2,   141.2,2,  150.50,6,   36.30,6,    0.00,6,    2.56,6,   0.004,2,   0.001,2,   0.000,2,  2332.8,2,  2425.2,2,   7.5618,2,    24.99,-999.000,9,-999.000,    38.9,2, -999.00,9,       2.04,2,   1.4827,2,    34.8466,2
33RO20150410,       P16N,     107,          1,          3,          3,2,20150510,       0529,    20.0009,  -152.0008,       5236,  4268.2,   1.4505,  34.6890,2,  34.6900,2,    152.2,2,   152.4,2,  144.20,6,   35.30,6,    0.00,6,    2.50,6,  -0.001,6,   0.003,6,   0.000,6,  2322.4,2,  2419.1,2,   7.5778,6,    24.99,-999.000,9,-999.000,    37.9,2, -999.00,9,       2.02,2,   1.4507,2,    34.8536,2
33RO20150410,       P16N,     107,          1,          2,          2,2,20150510,       0529,    20.0009,  -152.0008,       5236,  4766.0,   1.4455,  34.6937,2,  34.6934,2,    161.8,2,   162.0,2,  137.70,6,   34.70,6,    0.00,6,    2.44,6,  -0.001,2,   0.001,2,   0.000,2,  2310.7,2,  2413.4,6,   7.5883,6,    25.03,-999.000,9,-999.000,    36.7,2, -999.00,9,       1.95,2,   1.4456,2,    34.8570,6
33RO20150410,       P16N,     107,          1,          1,          1,2,20150510,       0529,    20.0009,  -152.0008,       5236,  5226.4,   1.4529,  34.6971,2,  34.6971,2,    171.1,2,   169.6,2,  132.70,6,   34.20,6,    0.00,6,    2.41,6,   0.001,2,   0.001,2,   0.000,2,  2303.7,6,  2405.6,2,   7.5943,2,    25.03,-999.000,9,-999.000,    36.1,2, -999.00,9,       1.91,2,   1.4531,2,    34.8607,2
33RO20150410,       P16N,     108,          2,         24,         24,2,20150510,       1239,    20.5004,  -152.0005,       5209,     5.2,  24.6670,  34.8290,2,  34.6075,4,    206.0,2,   206.4,2,    1.20,2,    0.00,2,    0.01,2,    0.19,2,   1.709,2,   1.077,2,   1.436,2,  1985.0,6,  2296.7,2,   8.0627,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.63,2,  24.6675,2,    34.7707,3
33RO20150410,       P16N,     108,          2,         23,         23,2,20150510,       1239,    20.5004,  -152.0005,       5209,    20.2,  24.6733,  34.8289,2,  34.8292,2,    206.4,2,   206.5,2,    1.20,2,    0.00,2,    0.00,2,    0.20,2,   1.721,6,   1.075,6,   1.400,6,  1985.1,2,  2296.8,2,   8.0625,6,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.64,2,  24.6754,2,    34.9934,2
33RO20150410,       P16N,     108,          2,         22,         22,2,20150510,       1239,    20.5004,  -152.0005,       5209,    42.4,  24.1764,  35.1590,2,  35.1596,2,    210.2,2,   211.2,2,    1.20,2,    0.00,2,    0.00,2,    0.18,2,   1.779,2,   1.107,2,   1.452,2,  2004.1,2,  2317.4,2,   8.0579,6,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.65,2,  24.1762,2,    35.3254,2
33RO20150410,       P16N,     108,          2,         21,         21,2,20150510,       1239,    20.5004,  -152.0005,       5209,    66.8,  23.7833,  35.2529,2,  35.2599,2,    212.9,2,   212.0,2,    1.10,2,    0.00,2,    0.00,2,    0.16,2,   1.794,2,   1.120,2,   1.457,2,  2013.5,2,  2324.0,2,   8.0542,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.66,2,  23.7902,2,    35.4262,2
33RO20150410,       P16N,     108,          2,         20,         20,2,20150510,       1239,    20.5004,  -152.0005,       5209,    91.7,  22.4099,  35.3796,2,  35.3784,2,    214.4,2,   212.6,2,    1.30,2,    0.00,2,    0.00,2,    0.16,2,   1.926,2,   1.179,2,   1.459,2,  2030.2,2,  2331.2,6,   8.0311,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.70,2,  22.4119,2,    35.5452,2
33RO20150410,       P16N,     108,          2,         19,         19,2,20150510,       1239,    20.5004,  -152.0005,       5209,   133.1,  20.8355,  35.2522,2,  35.2428,2,    203.4,2,   202.5,2,    1.70,2,    0.30,2,    0.12,2,    0.19,2,   2.053,2,   1.259,2,   1.500,2,  2047.9,2,  2321.8,2,   7.9870,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       0.78,2,  20.8273,2,    35.4090,2
33RO20150410,       P16N,     108,          2,         18,         18,2,20150510,       1239,    20.5004,  -152.0005,       5209,   199.5,  15.8720,  34.5241,2,  34.5299,2,    176.9,2,   188.7,2,    5.10,2,    5.70,2,    0.02,2,    0.57,2,   2.584,2,   1.539,2,   1.531,2,  2073.3,2,  2276.1,2,   7.8623,6,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       1.26,2,  15.8783,2,    34.6927,2
33RO20150410,       P16N,     108,          2,         17,         17,2,20150510,       1239,    20.5004,  -152.0005,       5209,   275.4,  11.3969,  34.1242,2,  34.1263,2,    155.0,2,   153.1,2,   16.40,2,   16.60,2,    0.01,2,    1.40,2,   2.924,2,   1.644,2,   1.308,2,  2135.7,2,  2258.1,2,   7.6737,6,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.74,2,  11.3803,3,    34.2872,2
33RO20150410,       P16N,     108,          2,         16,         16,2,20150510,       1239,    20.5004,  -152.0005,       5209,   367.7,   8.1961,  34.0526,2,  34.0524,2,    139.2,2,   136.9,2,   34.30,2,   25.10,2,    0.00,2,    1.90,2,   2.894,6,   1.527,6,   0.827,6,  2186.4,2,  2269.6,2,   7.5674,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.52,2,   8.1996,2,    34.2130,2
33RO20150410,       P16N,     108,          2,         15,         15,2,20150510,       1239,    20.5004,  -152.0005,       5209,   467.5,   6.3847,  34.0797,2,  34.0800,2,     72.6,2,    73.4,2,   58.60,2,   34.40,2,    0.00,2,    2.55,2,   1.590,2,   0.782,2,   0.285,2,  2256.8,2,  2291.3,2,   7.4097,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       3.38,2,   6.3810,2,    34.2407,2
33RO20150410,       P16N,     108,          2,         14,         14,2,20150510,       1239,    20.5004,  -152.0005,       5209,   600.6,   5.1844,  34.2713,2,  34.2725,2,     27.3,2,    27.0,2,   84.20,2,   40.30,2,    0.00,2,    3.04,2,   0.230,2,   0.119,2,   0.064,2,  2316.8,6,  2327.7,2,   7.3320,6,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       4.49,2,   5.1857,2,    34.4341,2
33RO20150410,       P16N,     108,          2,         13,         13,2,20150510,       1239,    20.5004,  -152.0005,       5209,   750.3,   4.6360,  34.4299,2,  34.4276,2,     31.8,2,    31.6,2,   95.20,2,   41.50,2,    0.00,2,    3.07,2,   0.052,2,   0.024,2,   0.045,3,  2333.4,2,  2352.1,2,   7.3592,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       4.43,2,   4.6369,2,    34.5900,2
33RO20150410,       P16N,     108,          2,         12,         12,2,20150510,       1239,    20.5004,  -152.0005,       5209,   899.9,   4.1100,  34.4933,2,  34.4918,2,     40.8,2,    40.9,2,  105.10,2,   41.70,2,    0.00,2,    3.06,2,   0.011,2,   0.009,2,   0.041,3,  2340.1,2,  2368.8,2,   7.3807,2,    25.02,-999.000,9,-999.000,  -999.0,9, -999.00,9,       4.08,2,   4.1102,2,    34.6545,2
33RO20150410,       P16N,     108,          2,         11,         11,2,20150510,       1239,    20.5004,  -152.0005,       5209,  1050.2,   3.6842,  34.5275,2,  34.5266,2,     50.5,2,    49.0,2,  113.50,2,   41.50,2,    0.00,2,    3.05,2,   0.005,2,   0.003,2,   0.026,3,  2347.8,2,  2380.5,2,   7.3952,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       3.95,2,   3.6854,2,    34.6894,6
33RO20150410,       P16N,     108,          2,         10,         10,2,20150510,       1239,    20.5004,  -152.0005,       5209,  1232.9,   3.2231,  34.5534,2,  34.5524,2,     56.8,2,    57.6,2,  123.20,2,   41.20,2,    0.00,2,    2.99,2,  -0.004,2,   0.002,2,   0.030,3,  2350.8,2,  2390.7,2,   7.4108,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,       3.53,2,   3.2245,2,    34.7153,2
33RO20150410,       P16N,     108,          2,          9,          9,2,20150510,       1239,    20.5004,  -152.0005,       5209,  1501.0,   2.6942,  34.5875,2,  34.5897,2,     70.6,2,    70.6,2,  134.60,2,   40.40,2,    0.00,2,    2.95,2,-999.000,9,-999.000,9,-999.000,9,  2355.7,2,  2403.6,2,   7.4343,2,    25.02,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   2.6942,2,    34.7529,2
