BOTTLE,20170412CCHSIORJL
# Merged parameters: CH3Cl, CH3Cl_FLAG, CH3Br, CH3Br_FLAG, CH3I, CH3I_FLAG
# Merged parameters from A16S_MeX_HY1.csv (Submitted by Shari Yvon Lewis on 20080714)
# Merged parameters: HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# Merged parameters from LDEO_NGL_CliVarHeNe4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150411)
# Merged parameters: TRITUM, TRITUM_FLAG_W, TRITER
# Merged parameters from LDEO_NGL_CliVarTritium4CCHDO_A16S.xlsx (Submitted by R.Newton on 20150413)
# Change CH3Cl to CH3L
# 20110831CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb 
#original files copied from HTML directory: 2011-08-31
#original HYD file: /data/co2clivar/atlantic/a16/a16s_2005a/original/2011.08.25_carbon_cberys/original_hy1.csv  2011-08-31
#BOTTLE,20100913CCHDOSIOCBG
#code:copy_exchange_bot.rb (J. Fields)
#citations added by A. Barna
#BOTTLE,20091030CCHDOSIOJCF
# code : Justin Fields merge_exchange.rb
#| PARAMETER/PROGRAM    Institution     Principal Investigator
#| ------------------------------------------------------------------
#| CTD                  PMEL/AOML       Greg Johnson/Molly Baringer
#| Salinity             PMEL            Greg Johnson
#| CFCs                 UW/PMEL         Mark Warner/John Bullister
#| HCFCs                TAMU            Shari Yvon-Lewis
#| DIC                  AOML/PMEL       Rik Wanninkhof/Dick Feely
#| Discrete pCO2        AOML            Rik Wanninkhof
#| Dissolved O2         RSMAS-U. Miami  Chris Langdon
#| Nutrients            UW/AOML         Calvin Mordy/Jia-Zhong Zhang
#| Helium/Tritium       LDEO            Peter Schlosser
#| CO2-Alkalinity       RSMAS-U. Miami  Frank Millero
#| CO2-pH               RSMAS-U. Miami  Frank Millero
#| DOC                  RSMAS-U. Miami  Dennis Hansell
#| CDOM                 UCSB            Norm Nelson/Craig Carlson
#| Underway pCO2        AOML            Rik Wanninkhof
#| 13C/14C              WHOI            Ann McNichol
#| ADCP/LADCP           U. Hawaii/LDEO  Eric Firing/Andreas Thurnherr
#| Aerosols             CWU             Anne Johansen
#| SAMI/CO2             U. Montana      Mike DeGrandpre
#| CO2 System Develop.  USF             Robert Byrne
#|
#| Following American Geophysical Union recommendations,
#| the data should be cited as: data provider(s), cruise name
#| or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic
#| Data Office, La Jolla, CA USA," and data file date. For further
#| information", please contact one of the parties listed above or
#| cchdo@ucsd.edu. Users are also requested to acknowledge the
#| NSF/NOAA-funded U.S. Repeat Hydrography Program in publications
#| resulting from their use.
#
 33RO200501,       A16S,      95,          1,          7,          7,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  3849.6,   2.0674,  34.8534,2,  34.8535,2,    243.0,2,   242.8,2,   57.69,2,   23.64,2,    0.00,2,    1.57,2,   0.013,2,   0.002,2,   0.005,2,  2203.6,2,  2342.4,2,  -999.0,9,   20.00,   7.7037,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.043,4,   39.72,2, 3849.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.7483,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          6,          6,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  4045.0,   1.6990,  34.8171,2,  34.8185,2,    238.2,2,   238.1,2,   71.85,2,   25.45,2,    0.00,2,    1.71,2,   0.009,2,   0.004,2,   0.000,2,  2216.4,2,  2349.0,2,  -999.0,9,   20.00,   7.6814,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.046,4, -999.00,9, 4045.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.3687,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          5,          5,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  4248.6,   1.3277,  34.7797,2,  34.7786,2,    232.9,2,   232.9,2,   86.31,2,   27.32,2,    0.00,2,    1.86,2,   0.021,2,   0.011,2,   0.000,2,  2234.0,2,  2348.8,2,  -999.0,9,   20.00,   7.6633,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.050,4,   39.35,2, 4248.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.9858,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          4,          4,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  4499.7,   1.1045,  34.7555,2,  34.7564,2,    229.7,2,   229.7,2,   95.43,6,   28.54,6,    0.00,6,    1.95,6,   0.015,2,   0.005,2,   0.003,2,  2239.4,2,  2356.4,2,  -999.0,9,   20.00,   7.6477,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.055,4, -999.00,9, 4499.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.7414,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          3,          3,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  4748.4,   0.9454,  34.7371,2,  34.7374,2,    227.0,2,   227.2,2,  102.31,6,   29.44,6,    0.00,6,    2.01,6,   0.030,2,   0.014,2,   0.000,2,  2246.6,2,  2356.7,2,  -999.0,9,   20.00,   7.6406,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.073,4,   39.82,2, 4748.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.5591,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          2,          2,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  4998.9,   0.8361,  34.7233,2,  34.7240,2,    224.9,2,   225.6,2,  107.16,6,   30.09,6,    0.00,6,    2.07,6,   0.043,2,   0.027,2,   0.000,2,  2250.6,2,  2360.9,6,  -999.0,9,   20.00,   7.6340,6,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.098,4, -999.00,9, 4998.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.4243,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      95,          1,          1,          1,2,20050213,       2339,   -15.0002,   -25.0000,       5253,  5314.6,   0.7549,  34.7108,2,  34.7113,2,    223.0,2,   223.5,2,  111.89,6,   30.64,6,    0.00,6,    2.12,6,   0.079,6,   0.039,6,   0.000,6,  2254.6,6,  2360.4,2,  -999.0,9,   20.00,   7.6252,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.143,4,   38.97,2, 5314.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.3082,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         36,         36,2,20050214,       0638,   -14.4993,   -24.9995,       5500,     2.6,  27.1065,  37.0955,2,  37.0946,2,    201.4,2,   199.3,2,    0.85,2,    0.00,2,    0.00,2,    0.06,2,   1.650,2,   1.062,2,   0.135,2,  2080.7,2,  2428.0,6,  -999.0,9,   20.00,   8.0727,6,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   1.429,4, -999.00,9,    2.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  27.1059,     -999.0,-999.000,     72.635,          2,      1.688,          2,   3.213,          2
 33RO200501,       A16S,      96,          1,         35,         35,2,20050214,       0638,   -14.4993,   -24.9995,       5500,    24.9,  27.1132,  37.0950,2,  37.0974,2,    201.7,2,   200.0,2,    0.83,2,    0.00,2,    0.00,2,    0.05,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   24.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  27.1074,     -999.0,-999.000,     67.075,          2,      0.955,          2,   3.460,          2
 33RO200501,       A16S,      96,          1,         34,         34,2,20050214,       0638,   -14.4993,   -24.9995,       5500,    50.2,  25.9757,  37.1300,2,  37.1176,2,    208.3,2,   210.1,2,    0.78,2,    0.00,2,    0.00,2,    0.10,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,5,  2431.8,2,  -999.0,9,   20.00,   8.0694,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   50.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  25.9644,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         33,         33,2,20050214,       0638,   -14.4993,   -24.9995,       5500,    73.9,  24.5889,  37.0722,2,  37.0690,2,    217.3,2,   217.4,2,    0.77,2,    0.02,2,    0.00,2,    0.12,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,   73.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  24.5729,     -999.0,-999.000,    201.624,          2,      0.922,          2,   5.489,          2
 33RO200501,       A16S,      96,          1,         32,         32,2,20050214,       0638,   -14.4993,   -24.9995,       5500,    99.2,  23.5697,  37.0086,2,  37.0070,2,    215.5,2,   216.3,2,    0.76,2,    0.03,2,    0.00,2,    0.14,2,   1.926,2,   1.209,2,   0.155,2,  2095.8,2,  2425.3,2,  -999.0,9,   20.00,   8.0577,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   1.187,4, -999.00,9,   99.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  23.5489,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         31,         31,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   149.0,  22.3367,  36.8255,2,  36.8742,2,    203.7,2,   207.0,2,    0.88,2,    0.14,2,    0.02,2,    0.21,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  149.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  22.3066,     -999.0,-999.000,     58.360,          2,      0.473,          2,   1.406,          2
 33RO200501,       A16S,      96,          1,         30,         30,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   200.0,  15.9523,  35.6579,2,  35.6354,2,    176.5,2,   174.9,2,    3.17,2,    9.57,2,    0.01,2,    0.73,2,-999.000,9,-999.000,9,-999.000,9,  2128.3,2,  2338.7,2,  -999.0,9,   20.00,   7.8586,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  200.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  15.9205,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         29,         29,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   249.9,  13.6182,  35.3156,2,  35.3064,2,    152.2,2,   151.4,2,    5.44,2,   15.87,2,    0.00,2,    1.06,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  249.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.5826,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         28,         28,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   300.1,  11.3818,  35.0408,2,  35.0374,2,    123.0,2,   121.8,2,    9.04,2,   23.13,2,    0.00,2,    1.47,2,   1.838,2,   0.979,2,   0.017,2,  2186.1,2,  2303.9,2,  -999.0,9,   20.00,   7.6640,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.408,4, -999.00,9,  300.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  11.3438,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         27,         27,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   349.5,  10.0550,  34.8905,2,  34.8898,2,    115.7,2,   114.3,2,   11.70,2,   26.60,2,    0.00,2,    1.67,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  349.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.0140,     -999.0,-999.000,      9.755,          2,      0.439,          2,   0.069,          2
 33RO200501,       A16S,      96,          1,         26,         26,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   400.2,   8.5797,  34.7324,2,  34.7270,2,    121.5,2,   126.3,2,   14.81,2,   28.64,2,    0.00,2,    1.80,2,-999.000,9,-999.000,9,-999.000,9,  2202.1,2,  2294.1,2,  -999.0,9,   20.00,   7.6034,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  400.20,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   8.5371,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         25,         25,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   501.4,   6.7204,  34.5568,2,  34.5563,2,    148.5,2,   148.3,2,   19.39,2,   30.54,2,    0.00,2,    1.93,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  501.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   6.6738,     -999.0,-999.000,      2.143,          2,      0.000,          2,   0.030,          2
 33RO200501,       A16S,      96,          1,         24,         24,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   599.5,   5.3627,  34.4456,2,  34.4430,2,    169.8,2,   170.8,2,   24.47,2,   31.36,2,    0.00,2,    2.01,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  599.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   5.3129,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         23,         23,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   699.9,   4.6283,  34.4257,2,  34.4238,2,    172.4,2,   171.7,2,   29.88,2,   32.54,2,    0.00,2,    2.11,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  699.90,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.5736,     -999.0,-999.000,      0.000,          2,      0.000,          2,   0.023,          2
 33RO200501,       A16S,      96,          1,         22,         22,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   801.6,   4.1938,  34.4327,2,  34.4311,2,    176.1,2,   175.9,2,   33.83,2,   32.75,2,    0.00,2,    2.12,2,   0.309,2,   0.152,2,   0.004,2,  2207.7,2,  2299.8,2,  -999.0,9,   20.00,   7.5889,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.512,4, -999.00,9,  801.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.1332,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         21,         21,2,20050214,       0638,   -14.4993,   -24.9995,       5500,   900.7,   3.9480,  34.4779,2,  34.4759,2,    175.2,2,   174.6,2,   36.70,2,   32.67,2,    0.00,2,    2.12,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9,  900.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8810,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         20,         20,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1000.6,   3.8829,  34.5399,2,  34.5395,2,    174.4,2,   173.9,2,   37.00,6,   32.21,6,    0.01,6,    2.09,6,-999.000,9,-999.000,9,-999.000,9,  2213.6,2,  2309.5,2,  -999.0,9,   20.00,   7.5941,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 1000.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8080,     -999.0,-999.000,      1.630,          2,      0.545,          2,   0.028,          2
 33RO200501,       A16S,      96,          1,         19,         19,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1099.6,   3.9040,  34.6161,2,  34.6151,2,    176.0,2,   176.2,2,   35.36,2,   31.10,2,    0.00,2,    2.01,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 1099.60,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8206,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         18,         18,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1200.7,   3.9742,  34.6994,2,  34.6975,2,    183.3,2,   183.2,2,   32.65,2,   29.36,2,    0.00,2,    1.89,2,   0.024,2,   0.008,3,   0.005,2,  2213.6,2,  2302.5,2,  -999.0,9,   20.00,   7.6643,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.075,4, -999.00,9, 1200.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8814,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         17,         17,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1400.4,   4.1352,  34.8516,2,  34.8508,2,    202.9,2,   202.7,2,   25.55,2,   25.50,2,    0.00,2,    1.62,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 1400.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.0229,     -999.0,-999.000,      2.291,          2,      0.294,          2,   0.030,          2
 33RO200501,       A16S,      96,          1,         16,         16,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1601.7,   3.9301,  34.9253,2,  34.9240,2,    224.2,2,   226.8,2,   22.51,2,   22.31,2,    0.00,2,    1.40,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 1601.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.8016,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         15,         15,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  1800.1,   3.6488,  34.9472,2,  34.9494,2,    239.7,2,   240.6,2,   22.51,2,   20.84,2,    0.00,2,    1.31,2,-999.000,9,-999.000,9,-999.000,9,  2171.3,2,  2309.0,2,  -999.0,9,   20.00,   7.7217,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 1800.10,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.5054,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         14,         14,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  2001.0,   3.2633,  34.9275,2,  34.9280,2,    240.9,2,   241.8,2,   28.16,2,   21.32,2,    0.00,2,    1.36,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 2001.00,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.1067,     -999.0,-999.000,      1.887,          2,      0.000,          2,   0.029,          2
 33RO200501,       A16S,      96,          1,         13,         13,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  2199.5,   3.0369,  34.9169,2,  34.9162,2,    241.9,2,   242.2,2,   32.48,2,   21.64,2,    0.00,2,    1.39,2,   0.013,2,   0.001,2,   0.001,2,  2179.7,2,  2316.1,2,  -999.0,9,   20.00,   7.7206,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,   0.049,4, -999.00,9, 2199.50,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.8653,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         12,         12,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  2400.4,   2.8678,  34.9072,2,  34.9074,2,    241.8,2,   241.0,2,   38.59,2,   22.13,2,    0.00,2,    1.43,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 2400.40,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.6801,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,         11,         11,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  2598.7,   2.7800,  34.9037,2,  34.9032,2,    241.8,2,   241.3,2,   38.52,2,   22.09,2,    0.00,2,    1.43,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 2598.70,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.5747,     -999.0,-999.000,      2.437,          2,      0.163,          2,   0.026,          2
 33RO200501,       A16S,      96,          1,         10,         10,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  2800.3,   2.7038,  34.8985,2,  34.9005,2,    241.3,2,   241.2,2,   40.79,2,   22.34,2,    0.00,2,    1.45,2,-999.000,9,-999.000,9,-999.000,9,  2193.2,3,  2324.5,2,  -999.0,9,   20.00,   7.7158,2,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 2800.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.4800,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
 33RO200501,       A16S,      96,          1,          9,          9,2,20050214,       0638,   -14.4993,   -24.9995,       5500,  3099.3,   2.6231,  34.8984,2,  34.8976,2,    243.1,2,   243.0,2,   41.66,2,   22.20,2,    0.00,2,    1.44,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,  -999.0,9,   20.00,-999.0000,9,    25.00,-999.000,9, -999.00,-999.000,9,-999.000,9,   -9.00,9,  -999.0,9,    -9.0,-999.000,9,-999.000,-999.000,9, -999.00,9, 3099.30,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.3704,     -999.0,-999.000,     -999.0,     -999.0,     -999.0,     -999.0,-999.000,     -999.0
